PC	r2	rho	lc	up	test	gwas	contrast	chrtype_gwas	chrtype_test
10	0.226884444765801	-0.0569483181057369	-0.0597461481720093	-0.0541495932864215	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
11	0.226938146360966	-0.00732813721767008	-0.0101353107277375	-0.00452084820193504	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
12	0.228261212570231	0.0363739811641298	0.0335700271670317	0.0391773625644684	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
13	0.228587149464495	0.0180537257633274	0.0152471165210798	0.020860050521283	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
14	0.228664007325943	-0.00876686373068255	-0.0115739608957077	-0.00595962838606709	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
15	0.228931579637148	0.0163576392476389	0.0135508795104512	0.0191641412118237	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
16	0.229119155698639	0.0136958398225894	0.0108888764713442	0.0165025873297144	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
17	0.229183502539691	-0.0080216492244582	-0.0108287873845715	-0.00521438462892786	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
18	0.229184285497493	-0.000884849534676495	-0.00369222238539313	0.00192253726372453	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
19	0.229190693306257	0.00253136390095566	-0.000276020083188266	0.00533870798400365	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
20	0.229223822949769	-0.00575583906413125	-0.00856308271726098	-0.00294850468593841	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
21	0.229265692910953	-0.00647069824205007	-0.00927791172469138	-0.00366338276743702	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
22	0.229354708374693	0.00943479935782359	0.0066275928808412	0.0122418571293054	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
23	0.22953667057789	-0.0134893392617427	-0.0162961041553078	-0.0106823617772777	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
24	0.229596184919114	0.00771455342079822	0.00490727767853337	0.0105217075674328	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
25	0.229684612823821	-0.00940361094448934	-0.0122106706111505	-0.0065964030638131	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
26	0.229689333902702	-0.00217280437887998	-0.00498015602307202	0.000634581514604374	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
27	0.229710640784919	-0.00461593898871777	-0.00742322481594934	-0.00180858040297043	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
28	0.229981940762628	0.0164711883354083	0.0136644381689678	0.0192776789404424	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
29	0.230008314743961	-0.00513556064872348	-0.00794282815575799	-0.00232821219307202	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
30	0.230019941124231	0.00340974783773547	0.00060237158131053	0.0062170703476542	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
31	0.230020540322579	0.000774080281568739	-0.00203330615969399	0.00358145452117569	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
32	0.230262145235588	-0.0155436450968132	-0.0183502263715117	-0.0127368188701333	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
33	0.230270081967843	-0.00281722077087208	-0.00562455830876203	-9.83882608182041e-06	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
34	0.230295894678545	-0.00508062158267787	-0.0078878910983548	-0.00227327198430903	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
35	0.230305019019334	0.003020652589499	0.000213272375469886	0.00582798519005725	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
36	0.230377126605347	-0.00849161810111498	-0.0112987307708373	-0.00568437158947144	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
37	0.230396053805916	0.00435053927868745	0.00154317610385718	0.00715783387818889	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
38	0.230398509603805	-0.00156709793484572	-0.00437446071226273	0.00124028954434258	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
39	0.230424156730096	-0.00506429940702668	-0.007871569516198	-0.00225694947242659	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
40	0.230430649845014	0.00254815932872953	-0.000259224548279577	0.00535550303990506	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-even
1	0.280763174544226	0.529870903658831	0.527848723030157	0.531887077033808	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
2	0.319218800108807	0.196101067746211	0.193400158431227	0.198799004830982	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
3	0.321282935152567	-0.0454327331151042	-0.0482339630385844	-0.0426307885233102	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
4	0.321514522587876	-0.0152179905820083	-0.0180246025446893	-0.0124111387969257	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
5	0.324909168827737	0.0582635926937222	0.0554652830255547	0.061060987082858	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
6	0.329558381229715	-0.068185132867093	-0.070978927981489	-0.0653902679618047	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
7	0.336772492578218	0.0849359195387116	0.0821481255373149	0.0877223843716146	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
8	0.341952890874042	0.0719749889224837	0.0691815858203516	0.0747672633754036	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
9	0.3419767090967	0.0048803928043356	0.00207303918470311	0.00768766949720499	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
10	0.344411957449712	-0.0493482396396452	-0.0521483970566553	-0.046547306251095	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
11	0.344473217846136	-0.00782690165667464	-0.010634050016204	-0.00501962993091447	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
12	0.346606815779139	0.0461908916514343	0.0433891361358331	0.0489919206232744	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
13	0.346854986830538	0.0157534563259124	0.0129466468813244	0.0185600175137388	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
14	0.346911434893527	0.00751319024043167	0.00470590747668633	0.0103203545820398	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
15	0.346954443565333	0.0065581015211886	0.00375078855471225	0.00936531111814929	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
16	0.347184638318634	0.0151721690260561	0.0123653136925439	0.0179787852589418	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
17	0.347361242334931	-0.0132892452602267	-0.0160960267724549	-0.0104822543094415	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
18	0.347361420906455	-0.000422578406881382	-0.00322995659766351	0.00238480644491325	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
19	0.347488777365343	-0.0112852333093154	-0.0140921688643752	-0.00847811989017443	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
20	0.347538277551442	0.00703563245446505	0.00422833394867714	0.00984282006456223	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
21	0.347631517727166	-0.00965609290741482	-0.0124631370750428	-0.00684889654703657	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
22	0.347641804825621	0.00320734876085242	0.000399970339680964	0.00601467662578653	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
23	0.34772302672987	0.00901231668080463	0.0062050916533211	0.0118193996605924	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
24	0.347751581626985	0.00534367809754906	0.00253633412438324	0.008150937841857	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
25	0.347803201470273	-0.00718469418697636	-0.00999187467165841	-0.00437740045733152	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
26	0.347841291635211	0.00617172245568109	0.00336439872593519	0.00897894890558206	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
27	0.347861630379134	0.00450984863175854	0.00170248816413073	0.0073171380130459	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
28	0.347956323384889	0.00973103527096691	0.00692384239896639	0.0125380747692496	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
29	0.348037507223367	-0.00901020754624657	-0.0118172906493664	-0.00620298242866876	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
30	0.34809396796268	0.00751403656371001	0.00470675382899928	0.0103212008629453	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
31	0.348118645059732	-0.00496760335981422	-0.00777487695429403	-0.00216025146398984	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
32	0.348173503710994	0.00740666260553475	0.00459937621928324	0.0102138322485412	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
33	0.348189133197629	0.00395341364679255	0.00114604434383782	0.00676072063390148	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
34	0.348318829689031	0.0113884368740151	0.00858132921103207	0.0141953650467683	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
35	0.348428063185713	-0.0104514830335198	-0.0132584760351286	-0.00764432530539882	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
36	0.348492914330871	0.00805302147551907	0.00524575804852725	0.0108601579726755	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
37	0.348555678303635	0.00792237022617419	0.00511510196916393	0.0107295136123828	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
38	0.348575462804365	0.00444797817025571	0.00164061663431533	0.00725526959504789	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
39	0.348987108487627	-0.0202890537607581	-0.0230951203055244	-0.0174826675355941	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
40	0.349042995852453	0.00747578490086341	0.00466850085787857	0.0102829511112241	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-odd
1	0.347266043721301	0.589292833590653	0.587457323403066	0.591122280582638	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
2	0.38192280585206	0.186163276497438	0.183451772137888	0.188871948102642	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
3	0.394666840341397	-0.112889459068087	-0.11566018562077	-0.110116975740054	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
4	0.395474832654829	-0.0284251987442461	-0.0312300885935415	-0.0256198611966054	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
5	0.402342652543436	0.0828723109429831	0.0800835607000013	0.0856597638586798	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
6	0.410662710072447	-0.0912143496173896	-0.0939976613274874	-0.0884296120772912	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
7	0.421262468518988	0.102955121899046	0.100176694383024	0.105731943757131	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
8	0.432061849904255	0.103920077358299	0.101142202901499	0.106696331434996	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
9	0.432130265053065	0.00827134645742611	0.0054640913155524	0.011078471228742	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
10	0.436576383602274	-0.0666792257097866	-0.0694736026866746	-0.0638838023554827	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
11	0.436666731608872	-0.00950515656350239	-0.0123122100396384	-0.00669795327313852	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
12	0.439347634539595	0.0517774427129364	0.0489771799672628	0.0545768914897965	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
13	0.439797368521158	0.0212069411311889	0.0184006546096853	0.0240128935225191	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
14	0.439798011566595	-0.000801903983780559	-0.00360927788099642	0.00200548255366938	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
15	0.440004874072475	0.0143827176301914	0.0115758030128468	0.0171894055827101	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
16	0.440332677910666	0.0181053522638377	0.0152987478557863	0.0209116713746177	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
17	0.440511213141847	-0.0133617087896617	-0.0161684843094448	-0.0105547226897029	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
18	0.440511886351769	-0.000820494755794952	-0.00362786842181532	0.0019868918435013	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
19	0.440541888706892	-0.00547744214045442	-0.00828469676701955	-0.00267010117672238	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
20	0.44054251358604	0.000790488042453028	-0.00201689845605758	0.00359786208067627	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
21	0.44064476812161	-0.010112095764937	-0.0129191110331542	-0.00730492111820038	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
22	0.440707739331692	0.00793543809667433	0.00512817031845344	0.0107425807981463	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
23	0.440715746069489	-0.0028296214184559	-0.00563695866202983	-2.22395725175586e-05	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
24	0.44078286687785	0.00819272863089274	0.00538547047474925	0.0109998576554625	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
25	0.44089116706979	-0.0104067370623108	-0.013213733036634	-0.00759957706656657	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
26	0.440897418300953	0.00250024587365418	-0.000307138304799896	0.00530759064150986	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
27	0.440897423966165	-7.52689617056872e-05	-0.00288265037518218	0.00273211363821946	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
28	0.441167735603639	0.016441159444953	0.0136344067404162	0.0192476530610379	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
29	0.441246392769693	-0.00886888769851109	-0.0116759790084361	-0.00606165660118872	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
30	0.44129328453241	0.00684775629648171	0.00404045194860681	0.00965495270968972	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
31	0.441300174095654	-0.00262479609126977	-0.00543213808550721	0.00018258727678602	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
32	0.441326446613376	-0.00512567222536806	-0.00793294009518653	-0.00231832356278945	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
33	0.44132694529793	0.00070617537070575	-0.00210121081755887	0.00351355042768351	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
34	0.441342474236407	0.00394067718986873	0.00113330770503066	0.00674798455961368	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
35	0.441364077464336	-0.00464792716701473	-0.00745521191023433	-0.00184056916108894	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
36	0.441364162098964	-0.000290919635862749	-0.00309829912801765	0.0025164644419962	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
37	0.441423367017182	0.00769447170827134	0.00488719525554184	0.010501626881858	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
38	0.441426611374629	0.00180121102527656	-0.00100617608524711	0.00460856974378545	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
39	0.441679031084467	-0.0158877224168803	-0.0186942706206853	-0.013080923841495	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
40	0.44171850171975	0.0062825659011549	0.0034752451734034	0.00908978760206304	le	ALL	EUROPEAN_NEOLITHIC	chr-all	test-all
1	0.0497376800355595	0.223019461113956	0.220104538568702	0.225930400850185	le	WBS	BRONZE_AGE	chr-even	test-even
2	0.0499017358418041	-0.0128084268167184	-0.0158731990257489	-0.00974341393459106	le	WBS	BRONZE_AGE	chr-even	test-even
3	0.0577099156350415	-0.0883639050215853	-0.0914045416816797	-0.0853216206787857	le	WBS	BRONZE_AGE	chr-even	test-even
4	0.0578680885494296	0.0125766811735752	0.00951165243481868	0.0156414735923949	le	WBS	BRONZE_AGE	chr-even	test-even
5	0.0578879050866611	0.00445157769003981	0.00138620116918016	0.00751687055272955	le	WBS	BRONZE_AGE	chr-even	test-even
6	0.0602590027197251	-0.048693917821864	-0.051751588500129	-0.0456353341940897	le	WBS	BRONZE_AGE	chr-even	test-even
7	0.0604621469062795	0.0142528661473301	0.0111879595200398	0.0173175049706678	le	WBS	BRONZE_AGE	chr-even	test-even
8	0.0616127327010583	-0.0339202866126763	-0.0369818367116294	-0.0308580997731181	le	WBS	BRONZE_AGE	chr-even	test-even
9	0.062387410044247	-0.0278330257791618	-0.0308957852112979	-0.0247697436778777	le	WBS	BRONZE_AGE	chr-even	test-even
10	0.0640939715462166	-0.0413105500819074	-0.0443703267634467	-0.0382499983637709	le	WBS	BRONZE_AGE	chr-even	test-even
11	0.0648046982043815	0.0266594568914629	0.0235959897609409	0.0297224233589416	le	WBS	BRONZE_AGE	chr-even	test-even
12	0.0649134158152435	-0.0104267751452193	-0.0134917393564439	-0.00736161500180172	le	WBS	BRONZE_AGE	chr-even	test-even
13	0.0654097993486646	-0.0222796677277864	-0.0253433323165179	-0.0192155846384498	le	WBS	BRONZE_AGE	chr-even	test-even
14	0.0655316276975715	-0.0110375878058181	-0.0141025060903176	-0.0079724621139086	le	WBS	BRONZE_AGE	chr-even	test-even
15	0.0655747861797242	0.00656951130598637	0.00350418643707116	0.0096347127174439	le	WBS	BRONZE_AGE	chr-even	test-even
16	0.0659234977547241	0.0186738207978727	0.0156093188798258	0.0217379718956104	le	WBS	BRONZE_AGE	chr-even	test-even
17	0.0661338877600536	-0.0145048273442027	-0.0175694415903141	-0.0114399405618936	le	WBS	BRONZE_AGE	chr-even	test-even
18	0.0666480078000425	-0.0226742147983756	-0.0257378213166672	-0.0196101823758765	le	WBS	BRONZE_AGE	chr-even	test-even
19	0.0669088721676518	-0.0161512954544262	-0.0192157395178464	-0.0130865479340724	le	WBS	BRONZE_AGE	chr-even	test-even
20	0.0669091950328367	-0.000568212760965769	-0.00363360186871688	0.00249718702537385	le	WBS	BRONZE_AGE	chr-even	test-even
21	0.0676162467162126	-0.026590443372542	-0.0296534217522465	-0.0235269656240275	le	WBS	BRONZE_AGE	chr-even	test-even
22	0.0680569962158732	-0.0209940335149038	-0.0240578807063885	-0.0179297919501781	le	WBS	BRONZE_AGE	chr-even	test-even
23	0.0683662911369361	-0.0175867822737375	-0.0206510644024724	-0.0145221697335813	le	WBS	BRONZE_AGE	chr-even	test-even
24	0.0688041087592262	0.0209240913184804	0.0178598414229288	0.0239879481535034	le	WBS	BRONZE_AGE	chr-even	test-even
25	0.0688624910319827	-0.00764082980651161	-0.0107059744861599	-0.00457554153885244	le	WBS	BRONZE_AGE	chr-even	test-even
26	0.06919068382719	-0.0181160924624356	-0.0211803116932054	-0.0150515328822707	le	WBS	BRONZE_AGE	chr-even	test-even
27	0.0695602070164924	-0.0192229855370435	-0.0222870676848781	-0.0161585422594	le	WBS	BRONZE_AGE	chr-even	test-even
28	0.0703950516719823	-0.0288936781384801	-0.03195624319322	-0.0258305705295487	le	WBS	BRONZE_AGE	chr-even	test-even
29	0.0710977764736749	-0.0265089561089004	-0.0295719485163039	-0.023445465860863	le	WBS	BRONZE_AGE	chr-even	test-even
30	0.0714030760720497	0.0174728243993795	0.014408200681943	0.0205371198450647	le	WBS	BRONZE_AGE	chr-even	test-even
31	0.071461106487796	-0.00761777084796732	-0.0106829168227961	-0.00455248171840586	le	WBS	BRONZE_AGE	chr-even	test-even
32	0.0720397016018999	0.0240540046266152	0.020990156899843	0.0271174005608554	le	WBS	BRONZE_AGE	chr-even	test-even
33	0.0722371268422406	0.0140508088493496	0.0109858865888583	0.0171154671009298	le	WBS	BRONZE_AGE	chr-even	test-even
34	0.0724402973081934	0.0142537877583378	0.0111888812029261	0.0173184264924872	le	WBS	BRONZE_AGE	chr-even	test-even
35	0.0735084375623507	-0.0326824140715089	-0.0357442284897764	-0.0296199860989389	le	WBS	BRONZE_AGE	chr-even	test-even
36	0.073695104269032	-0.0136626036284825	-0.0167272985045103	-0.0105976520349973	le	WBS	BRONZE_AGE	chr-even	test-even
37	0.0737894913837027	-0.00971530247318505	-0.0127803172961862	-0.00665010508483909	le	WBS	BRONZE_AGE	chr-even	test-even
38	0.0741192597758068	-0.0181595273719428	-0.0212237413650945	-0.0150949722139165	le	WBS	BRONZE_AGE	chr-even	test-even
39	0.0741271371435173	0.00280666412889675	-0.000258733533873606	0.00587200904560622	le	WBS	BRONZE_AGE	chr-even	test-even
40	0.074515686249164	-0.0197116493628331	-0.0227756686025805	-0.0166472598201133	le	WBS	BRONZE_AGE	chr-even	test-even
1	0.0297576157543129	0.17250395866273	0.169528208530138	0.175476563347839	le	WBS	BRONZE_AGE	chr-even	test-odd
2	0.0297680163321561	-0.00322499242540482	-0.00629032567676572	-0.000159598566429388	le	WBS	BRONZE_AGE	chr-even	test-odd
3	0.0357278700613498	-0.077200088571531	-0.0802464937718852	-0.0741522411736172	le	WBS	BRONZE_AGE	chr-even	test-odd
4	0.0358617512310888	0.0115707029675629	0.00850560921439832	0.0146355792981667	le	WBS	BRONZE_AGE	chr-even	test-odd
5	0.0359105217596664	0.00698359061798808	0.00391827906166982	0.010048770936005	le	WBS	BRONZE_AGE	chr-even	test-odd
6	0.0370526933447778	-0.0337960290826594	-0.0368576061380003	-0.0307338176138911	le	WBS	BRONZE_AGE	chr-even	test-odd
7	0.0372662522716452	-0.0146136552566587	-0.0176782587669511	-0.0115487771662338	le	WBS	BRONZE_AGE	chr-even	test-odd
8	0.0374187618745212	-0.012349478501086	-0.0154142904139152	-0.00928443453621797	le	WBS	BRONZE_AGE	chr-even	test-odd
9	0.0377026072260227	-0.016847710339257	-0.0199120774188688	-0.0137830267254694	le	WBS	BRONZE_AGE	chr-even	test-odd
10	0.0381679325708586	0.0215714005339987	0.0185072288854067	0.0246351669734644	le	WBS	BRONZE_AGE	chr-even	test-odd
11	0.0383181796220526	-0.012257530609044	-0.0153223503210669	-0.0091924805722017	le	WBS	BRONZE_AGE	chr-even	test-odd
12	0.0383242409102907	-0.00246196939755588	-0.00552732312009434	0.000603430593227585	le	WBS	BRONZE_AGE	chr-even	test-odd
13	0.0387350849570828	-0.0202692887610807	-0.0233332344249837	-0.0172049623268863	le	WBS	BRONZE_AGE	chr-even	test-odd
14	0.0391785449466193	-0.0210584893360499	-0.0241223276139012	-0.0179942554752268	le	WBS	BRONZE_AGE	chr-even	test-odd
15	0.0394013248329871	0.0149258124767288	0.0118609597206092	0.0179903847900915	le	WBS	BRONZE_AGE	chr-even	test-odd
16	0.0424015179105278	0.054774018678932	0.0517173067862551	0.0578297042754563	le	WBS	BRONZE_AGE	chr-even	test-odd
17	0.0424036604556681	-0.00146374379130837	-0.00452911890610951	0.00160165883200763	le	WBS	BRONZE_AGE	chr-even	test-odd
18	0.0431337457151095	-0.0270200893743076	-0.0300829931192023	-0.0239566782035428	le	WBS	BRONZE_AGE	chr-even	test-odd
19	0.0431775706986943	0.00662004436091041	0.0035547210603088	0.00968524325449545	le	WBS	BRONZE_AGE	chr-even	test-odd
20	0.04470601438082	-0.0390953158686276	-0.0421556592614436	-0.0360342388688586	le	WBS	BRONZE_AGE	chr-even	test-odd
